Data,ret_portfolio,ret_ibov,acum_portfolio,acum_ibov
2015-04-16,-0.0029160663412603235,-0.0044710959302747,0.8904327766923005,1.0851701540598586
2015-04-17,-0.004803619182472551,-0.0132379106850392,0.8861554767254791,1.070804768482344
2015-04-20,-0.0003149452899382802,-0.0036020685833266,0.8858763862319314,1.0669476562669176
2015-04-22,0.005406919576331743,0.0157968923688381,0.890666248606859,1.0838021135561502
2015-04-23,0.000651117107360776,0.0193656212438549,0.8912461766382758,1.104790614790568
2015-04-24,0.006367724785622845,0.0161921616777896,0.8969213870073469,1.1226795630453614
2015-04-27,-0.010921136590902766,-0.0188895199037698,0.8871259860285378,1.1014726850936605
2015-04-28,-0.01277536023146277,0.0049754474108769,0.8757926319863316,1.1069530045128615
2015-04-29,0.0008713032133696111,-0.0087640140928469,0.8765557129208267,1.0972516527811915
2015-04-30,0.0018768666257045728,0.0162077521078441,0.8782008910839784,1.1150356355693913
2015-05-04,0.010376759974782284,0.0198099502647228,0.8873137709403968,1.1371244360534147
2015-05-05,0.0005436838982380576,0.0120965722984359,0.8877961891503419,1.1508797440064529
2015-05-06,-0.0005403822871059914,-0.0164825059217446,0.8873164398151648,1.1319103618106505
2015-05-07,-0.0013098811298646131,-0.0031923131018275,0.8861541607544323,1.128296949532548
2015-05-08,0.0005783897650705768,0.0039975506904136,0.8866667032512875,1.1328073737821434
2015-05-11,0.012034185830488073,0.000839557182926,0.8973370151279196,1.1337584303496737
2015-05-12,0.0030923643396165786,-0.0071059787207989,0.9001119081141192,1.1257019670690827
2015-05-13,0.0013095586861693413,-0.0074228894078201,0.9012906574819145,1.1173460058613633
2015-05-14,0.0006787066868421453,0.0050429642657653,0.9019023694779358,1.1229807418414177
2015-05-15,-0.003038853081686965,0.0103946294378566,0.899161620683067,1.1346537105187084
2015-05-18,0.0019277505109685357,-0.0184222462887928,0.9008949799567821,1.11375084041104
2015-05-19,0.0005619744042219065,-0.0126229261720493,0.90140125987641,1.0996920457784738
2015-05-20,0.011944676073619785,-0.0108334392862016,0.9121682059379864,1.0877785987670139
2015-05-21,0.0021388615366056563,0.0038359150050519,0.9141192074285817,1.0919512250161987
2015-05-22,0.008311230824361566,-0.0134262079492779,0.9217166631625031,1.0772904607986624
2015-05-25,0.0005210035930824926,0.0042574339902547,0.9221968808558147,1.081876953823844
2015-05-26,0.007658194424626017,-0.0180900913370376,0.9292592438671924,1.0623057009137347
2015-05-27,0.010713241354596914,0.0112362816052288,0.9392146224277319,1.0742420669200412
2015-05-28,0.00311300060969675,-0.0048053912749384,0.9421383981199855,1.069079913464492
2015-05-29,0.00320431508360331,-0.0227861754760103,0.9451573063999232,1.0447196709584121
2015-06-01,0.0032464906490505484,0.0051233203727419,0.9482257507570324,1.0500721045324375
2015-06-02,0.014163574845716148,0.022468246378207,0.9616560171485149,1.0736653832919547
2015-06-03,-0.008312991734895235,-0.0132334265393867,0.9536617786261471,1.059457111314278
2015-06-05,-0.0014980552257312116,-0.010329118276386,0.9522331406150961,1.0485138535027547
2015-06-08,-0.004853425757394035,-0.0030817830654481,0.9476115477633906,1.0452825612651422
2015-06-09,-0.0008742971893280441,0.0001136083919953,0.9467830536506062,1.0454013141361083
2015-06-10,0.008469503581125398,0.0198709346257311,0.9548018361140488,1.0661744153069603
2015-06-11,-0.006270297504266081,-0.0034769709179002,0.9488149445439942,1.0624673578715287
2015-06-12,-0.0044550655304795165,-0.00637165005852,0.9445879117897524,1.0556976876685709
2015-06-15,3.2947131240709044e-05,-0.0039441855688151,0.9446190332516506,1.051533820083837
2015-06-16,0.007181535907525353,0.0105579415778059,0.9514028487578793,1.062635852723369
2015-06-17,-0.0063019328170782745,-0.0084712196986614,0.9454071719230303,1.053634030955275
2015-06-18,0.00896671993939922,0.0184211818135358,0.9538843732623635,1.0730432150044307
2015-06-19,-0.006924929479095076,-0.0090751447004725,0.9472787912463109,1.0633051925584052
2015-06-22,0.0017242533341169165,0.002137289059439,0.9489121398604555,1.065577783113305
2015-06-23,0.007120435866793954,-0.0017094656509735,0.9556688078955542,1.0637562144946324
2015-06-24,-0.0018716304664205235,0.0013195188459172,0.9538801490388892,1.0651598608671196
2015-06-25,-0.0031996722874892513,-0.0124652376986426,0.9508280451604233,1.051882390014358
2015-06-26,0.008127740415338258,0.0156916450960225,0.9585561286911108,1.068388155161219
2015-06-29,-0.008239531287911024,-0.0187427822215029,0.9506580754775416,1.048363588640999
2015-06-30,0.006145216771191941,0.0012630191603116,0.9565000754266352,1.0496876919404257
2015-07-01,0.00468263667427694,-0.0061036291491916,0.9609790177587766,1.0432807875463503
2015-07-02,-0.00039568759054765487,0.0065744965898747,0.9605987702866727,1.0501398335263556
2015-07-03,-0.00020207772301290502,-0.0111149073270445,0.9604046546744441,1.0384676265962722
2015-07-06,-0.0006951387690181693,-0.0070700030802373,0.9597370401650345,1.0311256572775098
2015-07-07,-0.0009236124166596635,0.0037323117599246,0.95885061511801,1.0349741396941268
2015-07-08,-0.006443395872539002,-0.0107947190382514,0.9526723610221771,1.0238018846442727
2015-07-10,0.0011702417647354562,0.0155024039131506,0.9537872180071544,1.039673274987073
2015-07-13,0.005668387197155388,0.0099896772474384,0.9591936532625166,1.050059275446981
2015-07-14,-0.0006946329071608355,0.0022565307907126,0.9585273657866206,1.0524287665341006
2015-07-15,-0.0029865167374895528,-0.006350065147543,0.9556647077653571,1.0457457753034607
2015-07-16,0.006257107311070591,0.0031706515068586,0.9616444043952479,1.0490614707217176
2015-07-17,-0.0007960353865705651,-0.0138126887750739,0.9608789014200517,1.0345711111207172
2015-07-20,-0.0004702188989582515,-0.0142774355772125,0.9604270780009938,1.019800088731646
2015-07-21,-0.00945423418826357,-0.0024448466686338,0.9513469754848227,1.0173068338820381
2015-07-22,0.00319105770050038,-0.010899609810695,0.9543827785767912,1.0062185863349704
2015-07-23,-0.000597263543312088,-0.0220216796065321,0.9538127605367823,0.984059963012564
2015-07-24,-0.005349690632314002,-0.0113273903560523,0.9487101573467571,0.9729131316777583
2015-07-27,-0.0064595263359177296,-0.0104101693328522,0.9425819391002231,0.9627849412308372
2015-07-28,0.0006108834364300377,0.0176131787858423,0.9431577467942975,0.9797426445330526
2015-07-29,0.00689613662301615,0.0128798840023284,0.9496618914732472,0.9923616161467727
2015-07-30,0.001353316726673596,-0.006950158791224,0.9509470847956624,0.985464545336237
2015-07-31,0.0035801272544310194,0.0192141835360137,0.9543515963714609,1.0043994419785618
2015-08-03,-0.001272842812249982,-0.0143958606238485,0.9531368568016603,0.9899402476011673
2015-08-04,-0.003795775649268993,-0.0015968704738705,0.9495189631301917,0.988359441248877
2015-08-05,-0.00856593290269622,0.004564261249749,0.9413854474021808,0.9928705719473928
2015-08-06,-0.0044211744135978425,-0.0055036131660467,0.937223418148793,0.9874061963954428
2015-08-07,0.0001811107072787223,-0.0290928133726647,0.9373931593449321,0.9586797722006976
2015-08-10,0.007509100613416737,0.0158483864463629,0.9444321388927817,0.9738732997088455
2015-08-11,-0.005689829749592559,-0.0057099469334973,0.9390584808124383,0.9683125348475582
2015-08-12,-0.0086800176045875,-0.0140367582742939,0.9309074366672492,0.9547205658619343
2015-08-13,0.007530054100191816,-0.0078425265547528,0.9379172200276246,0.9472331444717935
2015-08-14,-0.0034937922789734267,-0.010511204630855,0.9346403320859759,0.9372765830571222
2015-08-17,-0.0029313457293594835,-0.0061441206744202,0.9319005781400285,0.9315178426255111
2015-08-18,0.0025411077738411855,0.0049436024118878,0.934268637943587,0.9361228964790311
2015-08-19,-0.01610602786453886,-0.0183546024090559,0.9192212812279029,0.9189407329081447
2015-08-20,-0.014280505159915436,0.0013084935959642,0.9060943369782238,0.9201431609722257
2015-08-21,-0.015778971931926133,-0.0201156519097597,0.8917970998673672,0.9016338814389624
2015-08-24,-0.009666664943891087,-0.0307388508059873,0.8831763961050155,0.8739186920757869
2015-08-25,-0.006330380896414383,0.0047029260519846,0.8775855531189483,0.8780286670600664
2015-08-26,-0.0010068999000514116,0.0329672282509759,0.8767019123132263,0.9069748385379357
2015-08-27,0.006937228025751449,0.0357786714456339,0.8827837933895554,0.9394251932954413
2015-08-28,-0.001349450510121481,-0.0118269727571241,0.8815925203492389,0.92831463712698
2015-08-31,0.01164072629971469,-0.0112605156569327,0.8918548975864999,0.9178613356210519
2015-09-01,-0.006348689923621757,-0.0249516218091692,0.8861927873848597,0.8949592067013764
2015-09-02,0.010532940643008196,0.0214711155563399,0.8955270034126463,0.9141749792466719
2015-09-03,0.0006888274558388596,0.019226852538211,0.896143867000042,0.9317516867667699
2015-09-04,-0.001567526961858629,-0.0184953708249082,0.8947391373268152,0.9145185938032848
2015-09-08,0.00370677657652994,0.0056616063732131,0.8980557354031629,0.9196962381023834
2015-09-09,4.268089127703722e-05,-0.0022479376618397,0.8980940652223663,0.9176288182913007
2015-09-10,0.0063892117627107805,-0.0032846392279575,0.9038321783879057,0.9146147386780368
2015-09-11,0.0006423816772536672,-0.0022173196749369,0.9044127836186143,0.9125867454229787
2015-09-14,0.004647364625086559,0.0188086626634935,0.9086159195956796,0.9297512816688149
2015-09-15,0.01200733313996134,0.0017327730811042,0.9195259736385372,0.9313623296618129
2015-09-16,7.684249469196722e-05,0.0247935383266228,0.9195966323082856,0.9544540972782558
2015-09-17,0.01159840410096858,-4.119294777320396e-05,0.930262485659687,0.9544147805004748
2015-09-18,-0.005273076810877513,-0.0268658854985908,0.9253571401185257,0.9287735822893863
2015-09-21,0.015635234295413206,-0.0143629805202639,0.9398253158112122,0.9154336254192282
2015-09-22,0.0008883940839157318,-0.0070001901277117,0.9406602510616932,0.9090254159919933
2015-09-23,-0.004450603518279959,-0.0201960906216106,0.9364737452388119,0.8906666563132717
2015-09-24,-0.00029042145753715044,-0.0010592286275898,0.9362017731687744,0.889723236693265
2015-09-25,-0.022553208033972417,-0.010230552042042,0.9150874198167251,0.8806208768172605
2015-09-28,-0.013377507136310595,-0.0196879810611011,0.9028458313277788,0.8632832296724721
2015-09-29,0.008205591347801196,0.0039732595494097,0.9102542152697204,0.8667132780086135
2015-09-30,-0.002315211431736762,0.0207875992277324,0.9081467843047414,0.8847301662772108
2015-10-01,-0.0005571178078263456,0.0056212249109806,0.907640839559085,0.8897034335273842
2015-10-02,0.0008375945013743323,0.0372555159565534,0.9084010745355225,0.9228497939917639
2015-10-05,0.0018651334659054173,0.0119412605545946,0.9100953637801033,0.9338697838345735
2015-10-06,-0.012571239224883651,0.0028741379020756,0.898654337244566,0.9365538543758956
2015-10-07,-0.000657495271931356,0.0243987726237224,0.8980634762667271,0.9594046189186839
2015-10-08,-0.0038503506605780877,0.0039379367566082,0.8946056169676425,0.9631826936319834
2015-10-09,-0.0017130694403002572,0.0046929843864861,0.8930730954240943,0.9677028949745319
2015-10-13,0.0026139743920643756,-0.0408532420526527,0.8954075656257745,0.9281690943710845
2015-10-14,0.001222680403271937,-0.013883058650144,0.8965023629092066,0.9152832683966796
2015-10-15,0.008453897364614769,0.0096090053408605,0.9040813018723756,0.9240782302111035
2015-10-16,0.006988246744013767,0.0015890338841578,0.9103992450865088,0.9255466218305215
2015-10-19,0.0008558798657143972,0.004456984871366,0.9111784374701399,0.9296717691217641
2015-10-20,0.007303749395045923,-0.0078287395740187,0.9178334564315913,0.9223936109519925
2015-10-21,0.00706553586646679,-0.0010839187909682,0.9243184416374519,0.9213938111844125
2015-10-22,-0.0011150855690609397,0.015739053560766,0.9232877474819651,0.9358956777292023
2015-10-23,0.0067319220853462765,-0.0036699597650621,0.9295032486603686,0.9324609782476406
2015-10-26,0.0070165811986196164,-0.0081851816602397,0.9360251836789748,0.9248286157495988
2015-10-27,0.00593054751062007,-0.0035224753138744,0.9415763255019199,0.9215709297810563
2015-10-28,0.0006729389049567757,-0.0064403532343693,0.9422099488433363,0.91563568746274
2015-10-29,-0.0037048469798969023,-0.0241001606669834,0.9387192051599352,0.8935687202824643
2015-10-30,-0.0016375600238686075,0.0052679444645644,0.9371819961159276,0.8982759906761842
2015-11-03,-0.004984200037109581,0.0465358709393844,0.9325108935761082,0.9400780462462388
2015-11-04,-0.004005544852082269,-0.0071843590415846,0.9287756793668338,0.9333241880348944
2015-11-05,-0.0049224346591845046,0.0070386789755628,0.9242038417721109,0.9398935573745998
2015-11-06,0.0029392403489986586,-0.0237569878184014,0.9269202989945471,0.9175645175814574
2015-11-09,-0.005026252241938667,-0.0155511435624684,0.9222613637636273,0.9032953400407211
2015-11-10,0.0017187043926273492,-0.0003464178266613,0.9238464584206785,0.9029824224321908
2015-11-11,0.002168833976188255,0.0190044757031364,0.9258501280084824,0.9201431299396627
2015-11-12,-0.0015480930433794005,-0.0038531591382497,0.9244168258661005,0.9165976720300381
2015-11-13,0.002136993836683798,-0.0078586286820253,0.9263922989255031,0.9093944712747453
2015-11-16,-0.002964982911019115,0.0070691353037013,0.9236455615902893,0.9158231038366244
2015-11-17,0.001939633028748079,0.0085233525189569,0.9254370950284063,0.9236289869956292
2015-11-18,-0.0004066395170305316,0.0039711091009818,0.9250607757350418,0.9272968184718181
2015-11-19,-0.002975919209080502,0.0147112252904635,0.922307869602965,0.9409384908794871
2015-11-23,-0.003529202125478633,0.0002284788511221,0.9190528587092166,0.9411534754248599
2015-11-24,-0.006144189903384845,0.0027791045947459,0.9134060234140585,0.9437690393727742
2015-11-25,0.011580117421430428,-0.0297864397801851,0.9239833724186353,0.9156575197150939
2015-11-26,0.0020429534970845295,0.0059353667910603,0.9258710274805658,0.9210922829495954
2015-11-27,-0.004585545617611139,-0.0273724611556317,0.9216254036480291,0.8958797202138055
2015-11-30,0.017156420088599734,-0.0165511015043205,0.9374371962373399,0.8810519240288845
2015-12-01,0.0039043162259644747,-0.0016192180276529,0.9410972474934319,0.8796253088701987
2015-12-02,-0.0015149774180836923,-0.0029345744809805,0.9396715064152587,0.8770439828859637
2015-12-03,-0.009291043460345712,0.0323767711012476,0.9309409776107059,0.9054398351655892
2015-12-04,-0.006710486120794828,-0.0224958807505479,0.9246939111011702,0.8850711686069084
2015-12-07,-0.007745048143734986,-0.0030468980561962,0.917532112241473,0.8823744469836847
2015-12-08,0.005728644106551782,-0.017398337732047,0.9227883271688372,0.8670225983489344
2015-12-09,-0.005058301678728489,0.0367790014951399,0.918120585424408,0.8989108237899299
2015-12-10,-0.0005431512929934922,-0.0103991606330632,0.9176219070413107,0.8895629057385392
2015-12-11,0.0006491054821431312,-0.0080973884027673,0.9182175404517059,0.88235976938208
2015-12-14,0.0009765460750949858,-0.0114655183354377,0.9191142221869174,0.8722430572677772
2015-12-15,0.006228974397906319,0.002789588838538,0.9248393611456712,0.8746762567648237
2015-12-16,0.0052211638879625065,0.0032039899249419,0.9296680990202513,0.8774787106790841
2015-12-17,0.0037470778575462984,0.0054277523950691,0.9331516377689573,0.8822414478525947
2015-12-18,-4.5622064517060034e-05,-0.0302808763561275,0.9331090654647347,0.8555264036539194
2015-12-21,0.0035539858777620566,-0.0163243629198549,0.9364253219058081,0.8415604801531545
2015-12-22,0.006670529278551696,0.0062305497506361,0.9426717744327578,0.846803864592918
2015-12-23,-0.004211195901592843,0.0124594399121688,0.9387019989197194,0.8573545664612057
2015-12-28,-0.008515387098750861,-0.0057189232983259,0.9307085880285467,0.8524514214561446
2015-12-29,0.005687614267669853,-0.0025166454976576,0.9360020994728607,0.8503061034243652
2015-12-30,0.0027749047419283264,-0.006988212890335,0.9385994161371428,0.8443639833516845
2016-01-04,0.000526839067474021,-0.0282855647096683,0.9390939069782721,0.8204806712620771
2016-01-05,0.0030569219678425815,0.0065752365558377,0.9419646437723812,0.8258755257651179
2016-01-06,-0.0006325570819347773,-0.0153461772609708,0.9413687973660309,0.813201493551229
2016-01-07,-0.00528467417639449,-0.0261449630327446,0.9363939699921271,0.7919403705641593
2016-01-08,-0.003239800410194142,-0.0020416453400284,0.9333602404240433,0.7903235091970167
2016-01-11,-0.01158818317306293,-0.0164349172266925,0.9225442909915554,0.7773346077410545
2016-01-12,-0.004343387940460343,-0.0109736327210703,0.9185373232435222,0.7688044232543269
2016-01-13,-0.0009565990140190266,-0.0145303226860966,0.9176586513457679,0.7576334469019431
2016-01-14,-0.0005707774843588496,0.0141759551019595,0.9171348724492526,0.768373624628968
2016-01-15,-0.006072024634314707,-0.0238518269092282,0.9115660069107517,0.7500465099327016
2016-01-18,-0.004423309264553476,-0.0165219558366461,0.9075338685471314,0.737654274620163
2016-01-19,0.00311519513197991,0.0031581466889199,0.9103610136365362,0.7399838950251223
2016-01-20,0.0023630199237439954,-0.010884892548036,0.9125122148495592,0.7319292498404967
2016-01-21,0.017457832349910114,0.0019107778961924,0.928442700113648,0.7333278040726686
2016-01-22,0.0020340912264054187,0.0082906954264211,0.9303312372641693,0.7394076015439612
2016-01-26,0.004743447032956035,-0.0141406868485048,0.9347442142112363,0.728951870197124
2016-01-27,0.0009861510489488628,0.0231713344235684,0.9356660131985796,0.7458426577601472
2016-01-28,0.0024360018652069375,0.0065969124784272,0.9379452973519421,0.7507629164960685
2016-01-29,-0.00703623475390666,0.0449491121131608,0.931345694053451,0.784509043000054
2016-02-01,-0.016499258515823678,0.004050588427005,0.9159791806796639,0.7876867662505108
2016-02-02,-0.015191196270930185,-0.0498802330602185,0.9020643611658733,0.7483967667714855
2016-02-03,-0.0007286316657113272,0.0254026577371267,0.9014070885078181,0.7674080336893537
2016-02-04,0.006165393626551025,0.0306698498765867,0.9069646180262322,0.7909443228766928
2016-02-05,-0.004559354650781272,-0.0056501489149247,0.9028294446769403,0.7864753696690252
2016-02-10,-0.024805970101643152,-0.0053106869372378,0.8804338844654009,0.7822986451968647
2016-02-11,-0.010572413058756407,-0.0265778866342734,0.8711255737679072,0.7615068004906768
2016-02-12,0.0016996296507229753,0.0123854678312994,0.8726061646225862,0.7709384184714697
2016-02-15,0.001733487567469484,0.0071338583667898,0.8741188165602567,0.7764381839583621
2016-02-16,0.027236438603299638,0.0211012135740203,0.8979267000394892,0.792821971905092
2016-02-17,0.0032793488861279927,0.0165421129994587,0.9008713149630883,0.8059369225527997
2016-02-18,0.00780304822863035,-0.0036819158658001,0.9079008572815349,0.8029695306108184
2016-02-19,7.93421991334988e-05,0.0015658691965014,0.9079728921321467,0.8042268758645311
2016-02-22,0.001665406862410244,0.039921317024709,0.909485036417586,0.8363326719357104
2016-02-23,-0.0013644103739555492,-0.0166522808708897,0.9082441255989406,0.8224058253811353
2016-02-24,-0.008479358407755056,-0.0103066888779644,0.9005427981362492,0.8139295444075064
2016-02-25,-0.0011937339791949614,-0.0046919929360499,0.8994677895983946,0.8101105927347041
2016-02-26,0.001604699112447377,-0.0070675058498963,0.9009111647620381,0.8043851313814886
2016-02-29,0.019541310809811526,0.0284660219671661,0.9185161498446824,0.827282776201456
2016-03-01,-0.0005731211762636931,0.0305606184288121,0.9179897287884662,0.852565049457677
2016-03-02,-0.005393421082850617,0.0173233563162023,0.9130386236313782,0.8673343375921729
2016-03-03,-0.002980404394802055,0.0499636959187039,0.9103173993048832,0.9106695666954788
2016-03-04,-0.005007130015569717,0.0393079126360073,0.9057593217311284,0.9464660864634152
2016-03-07,-0.010350204982120423,0.0032746569011188,0.8963845270867448,0.9495654381651276
2016-03-08,-0.002434631963090186,-0.0029283788771468,0.8942021606658799,0.9467847507935362
2016-03-09,9.582991598428181e-05,-0.0089396812899998,0.8942878519838094,0.9383207968712101
2016-03-10,-0.009651473635819169,0.0184458994425748,0.8856566563575543,0.9556289679351732
2016-03-11,-0.0021575799868271614,0.0013708297681414,0.883745781280597,0.9569389725717169
2016-03-14,0.006995952025936857,-0.0156744930455955,0.8899284243695601,0.9419394393010821
2016-03-15,0.011810934304505335,-0.0361925811079382,0.900439310525501,0.9078482197454119
2016-03-16,0.0029965319139508466,0.0133415402463378,0.9031375056560665,0.9199603133067114
2016-03-17,0.0002044405107665141,0.0638866536713398,0.9033221435490154,0.9787334992343145
2016-03-18,-0.003776603370109157,-0.0019463482635873,0.8999106540973939,0.976828542987565
2016-03-21,0.0017898358817112227,0.0070009208650587,0.9015213464764317,0.9836672423157516
2016-03-22,0.001114639669704353,-0.0031708155199533,0.9025262179322996,0.9805482149573471
2016-03-23,-0.0019688025923516187,-0.026217986320606,0.9007493219747691,0.9548402152709008
2016-03-24,0.00033412925071876884,-0.0006643381524092,0.901050288670806,0.9542058784864418
2016-03-28,0.0011129897445656819,0.0235047389825621,0.9020531484014346,0.9766342385958918
2016-03-29,0.009686865908804444,0.0062161328865213,0.9107912162926142,0.9827051268045305
2016-03-30,0.002809902768248175,0.0018358663021269,0.913350451052571,0.9845092420317583
2016-03-31,-0.0028512465536868104,-0.0235737047615832,0.910746263726699,0.9613007118250516
2016-04-01,-0.002053651450038773,0.0100779051468242,0.9088759083415793,0.9709886092163992
2016-04-04,-0.003464451224635034,-0.0358799132304971,0.905727152087884,0.9361496221699137
2016-04-05,-0.000561164162993818,0.0056013393379707,0.9052188904686819,0.9413933138748005
2016-04-06,0.0008972026103153212,-0.0197227185551809,0.9060310552201172,0.9228264784955187
2016-04-07,0.008232624109460572,0.0086327896933524,0.9134900683292423,0.9307930454078276
2016-04-08,-0.0015887023828833745,0.0360340991474882,0.9120388044809473,0.9643333342918456
2016-04-11,-0.015931714479353848,-0.0025483300338285,0.8975084626538656,0.9618758946934478
2016-04-12,-0.0008866740571463459,0.0359646070026867,0.8967126651839611,0.9964693832314553
2016-04-13,0.0012274519179434648,0.021835925407694,0.8978133368646852,1.0182282143547483
